# time(ps)   RMSD(Ang)   MSD(Ang^2)
3.850000000000000089e-01 2.444144173344106274e+00 5.973840740091945101e+00
3.860000000000000098e-01 2.450234687514566634e+00 6.003650023899606225e+00
3.870000000000000107e-01 2.455723633234223158e+00 6.030578562825093414e+00
3.880000000000000115e-01 2.447688812698848082e+00 5.991180523811095782e+00
3.890000000000000124e-01 2.439586176517966276e+00 5.951580712657548844e+00
3.900000000000000133e-01 2.437055124650659543e+00 5.939237680586041179e+00
3.910000000000000142e-01 2.432877608552236115e+00 5.918893458194847135e+00
3.920000000000000151e-01 2.435869857954087170e+00 5.933461964889264806e+00
3.930000000000000160e-01 2.425010199020964929e+00 5.880674465355700598e+00
3.940000000000000169e-01 2.417081005181653364e+00 5.842280585609952226e+00
3.950000000000000178e-01 2.418563007180336122e+00 5.849447019701190520e+00
3.960000000000000187e-01 2.416198162564872742e+00 5.838013560781867284e+00
3.970000000000000195e-01 2.404588471463733779e+00 5.782045717096295334e+00
3.980000000000000204e-01 2.402997433563659690e+00 5.774396665713535270e+00
3.990000000000000213e-01 2.407525606647968885e+00 5.796179546665671367e+00
4.000000000000000222e-01 2.406872093390204803e+00 5.793033273940547012e+00
4.010000000000000231e-01 2.414966252261291579e+00 5.832061999560948173e+00
4.020000000000000240e-01 2.407391514141229205e+00 5.795533902359200518e+00
4.030000000000000249e-01 2.410532353106252135e+00 5.810666225371964977e+00
4.040000000000000258e-01 2.413564505793110992e+00 5.825293623624343553e+00
4.050000000000000266e-01 2.415023106000790065e+00 5.832336602517703916e+00
4.060000000000000275e-01 2.410368815968936484e+00 5.809877828995491988e+00
4.070000000000000284e-01 2.408504831763051968e+00 5.800895524625967248e+00
4.080000000000000293e-01 2.413107430817266863e+00 5.823087472665511299e+00
4.090000000000000302e-01 2.402434154544358158e+00 5.771689866921263956e+00
4.100000000000000311e-01 2.402917270654181703e+00 5.774011409608142742e+00
4.110000000000000320e-01 2.395678986396169829e+00 5.739277805860178994e+00
4.120000000000000329e-01 2.386750949126693833e+00 5.696580093157173508e+00
4.130000000000000338e-01 2.381495610850695499e+00 5.671521344501127437e+00
4.140000000000000346e-01 2.385330259375526563e+00 5.689800446292515801e+00
4.150000000000000355e-01 2.377329208304693076e+00 5.651694164658618291e+00
4.160000000000000364e-01 2.370718189763369566e+00 5.620304735274907593e+00
4.169999999999999818e-01 2.371535113541160644e+00 5.624178794758685207e+00
4.179999999999999827e-01 2.363546828510810549e+00 5.586353610563509875e+00
4.189999999999999836e-01 2.358406811354029742e+00 5.562082687841081174e+00
4.199999999999999845e-01 2.352940382023069876e+00 5.536328441354869234e+00
4.209999999999999853e-01 2.354296620130722495e+00 5.542712575558943477e+00
4.219999999999999862e-01 2.365679801690999895e+00 5.596440924128769367e+00
4.229999999999999871e-01 2.369257397532554599e+00 5.613380615762732617e+00
4.239999999999999880e-01 2.378103110445914936e+00 5.655374403912536430e+00
4.249999999999999889e-01 2.386430287113121107e+00 5.695049515250813599e+00
4.259999999999999898e-01 2.388382852657633393e+00 5.704372650869014016e+00
4.269999999999999907e-01 2.390320390116478233e+00 5.713631567406592282e+00
4.279999999999999916e-01 2.384236767027611226e+00 5.684584961246275547e+00
4.289999999999999925e-01 2.383061940774167997e+00 5.678984213566343975e+00
4.299999999999999933e-01 2.377092768875625151e+00 5.650570031840786100e+00
4.309999999999999942e-01 2.389051326264943764e+00 5.707566239528286012e+00
4.319999999999999951e-01 2.390035225091893256e+00 5.712268377180056866e+00
4.329999999999999960e-01 2.382218129342082769e+00 5.674963215766091196e+00
4.339999999999999969e-01 2.386510678973599475e+00 5.695433220855031564e+00
4.349999999999999978e-01 2.392985846954425178e+00 5.726381263724188209e+00
4.359999999999999987e-01 2.393853903919812787e+00 5.730536513312128655e+00
4.369999999999999996e-01 2.393345097690112500e+00 5.728100756637293678e+00
4.380000000000000004e-01 2.403784371010446286e+00 5.778179302314086385e+00
4.390000000000000013e-01 2.399637735408128858e+00 5.758261261194653535e+00
4.400000000000000022e-01 2.403786248775781953e+00 5.778188329803546353e+00
4.410000000000000031e-01 2.420507282602530008e+00 5.858855505131884023e+00
4.420000000000000040e-01 2.418668473155823229e+00 5.849957183037920672e+00
4.430000000000000049e-01 2.422979953711643208e+00 5.870831856088477352e+00
4.440000000000000058e-01 2.432230260817230594e+00 5.915744041635054629e+00
4.450000000000000067e-01 2.452189067825682578e+00 6.013231224363789984e+00
4.460000000000000075e-01 2.466985665269423311e+00 6.086018272644819760e+00
4.470000000000000084e-01 2.478292606085897187e+00 6.141934241380027970e+00
4.480000000000000093e-01 2.478944649928600974e+00 6.145166577409634456e+00
4.490000000000000102e-01 2.483185182666300950e+00 6.166208651413469966e+00
4.500000000000000111e-01 2.486478985024893174e+00 6.182577742970423174e+00
4.510000000000000120e-01 2.483703827899394589e+00 6.168784704722106049e+00
4.520000000000000129e-01 2.484202297331714604e+00 6.171261054068168939e+00
4.530000000000000138e-01 2.490852661101262466e+00 6.204346979315239707e+00
4.540000000000000147e-01 2.486330946794788499e+00 6.181841576989469900e+00
4.550000000000000155e-01 2.474671781434451212e+00 6.124000425827961003e+00
4.560000000000000164e-01 2.468744445145479638e+00 6.094699135436663084e+00
4.570000000000000173e-01 2.466774756083512266e+00 6.084977697250871564e+00
4.580000000000000182e-01 2.462329860247551405e+00 6.063068340666725398e+00
4.590000000000000191e-01 2.455365074956653348e+00 6.028817651316892068e+00
4.600000000000000200e-01 2.461503655856634332e+00 6.059000247795576222e+00
4.610000000000000209e-01 2.472352594487196242e+00 6.112527351467570647e+00
4.620000000000000218e-01 2.472926795611118500e+00 6.115366936451475333e+00
4.630000000000000226e-01 2.459486906293766761e+00 6.049075842230484668e+00
4.640000000000000235e-01 2.462042633519822665e+00 6.061653929269224861e+00
4.650000000000000244e-01 2.468713664339702074e+00 6.094547156497559293e+00
4.660000000000000253e-01 2.466346770212809680e+00 6.082866390939157597e+00
4.670000000000000262e-01 2.462749513382116451e+00 6.065135165663850358e+00
4.680000000000000271e-01 2.460891954773799295e+00 6.055989213070411381e+00
4.690000000000000280e-01 2.458215846056191811e+00 6.042825145801759668e+00
4.700000000000000289e-01 2.469499248560776739e+00 6.098426538642241823e+00
4.710000000000000298e-01 2.476770898947914468e+00 6.134394085875260139e+00
4.720000000000000306e-01 2.475744742838830170e+00 6.129312031694105656e+00
4.730000000000000315e-01 2.476569635405644565e+00 6.133397159013246558e+00
4.740000000000000324e-01 2.472749217246902109e+00 6.114488691395166597e+00
4.750000000000000333e-01 2.464680570544675930e+00 6.074650314820428498e+00
4.760000000000000342e-01 2.449599816290783938e+00 6.000539259971842121e+00
4.770000000000000351e-01 2.453232300947340683e+00 6.018348722411384522e+00
4.780000000000000360e-01 2.457401638340373839e+00 6.038822812117953021e+00
4.790000000000000369e-01 2.455268440076026071e+00 6.028343112833362660e+00
4.799999999999999822e-01 2.461419918220460801e+00 6.058588013812419959e+00
4.809999999999999831e-01 2.466324063118869425e+00 6.082754384319168928e+00
4.819999999999999840e-01 2.463996357478387189e+00 6.071278049666759102e+00
4.829999999999999849e-01 2.465585403872745829e+00 6.079111383790330336e+00
4.839999999999999858e-01 2.470847574342780906e+00 6.105087735635603252e+00
4.849999999999999867e-01 2.466238955638178521e+00 6.082334586307292845e+00
4.859999999999999876e-01 2.464488208015402915e+00 6.073702127446971133e+00
4.869999999999999885e-01 2.465552134400923467e+00 6.078947327448950055e+00
4.879999999999999893e-01 2.457823212576539795e+00 6.040894944280061907e+00
4.889999999999999902e-01 2.457008341753361691e+00 6.036889991445604231e+00
4.899999999999999911e-01 2.453073262219615636e+00 6.017568429816786413e+00
4.909999999999999920e-01 2.443524980405645142e+00 5.970814329866407810e+00
4.919999999999999929e-01 2.446557808612689566e+00 5.985645110883725195e+00
4.929999999999999938e-01 2.436180858194689325e+00 5.934977173834212749e+00
4.939999999999999947e-01 2.421049200194683504e+00 5.861479229763316035e+00
4.949999999999999956e-01 2.420469070023600455e+00 5.858670518940912508e+00
4.959999999999999964e-01 2.431016238081181058e+00 5.909839949814377213e+00
4.969999999999999973e-01 2.433832290055696568e+00 5.923539616117755813e+00
4.979999999999999982e-01 2.429849885328996706e+00 5.904170465233338660e+00
4.989999999999999991e-01 2.428015486541004631e+00 5.895259202882950689e+00
5.000000000000000000e-01 2.429512326992715465e+00 5.902530147009559691e+00
