# time(ps)   RMSD(Ang)   MSD(Ang^2)
3.840000000000000080e-01 2.715223190829076927e+00 7.372436976016032872e+00
3.850000000000000089e-01 2.737359730331299978e+00 7.493138293239447911e+00
3.860000000000000098e-01 2.724883203603478687e+00 7.424988473280357049e+00
3.870000000000000107e-01 2.740838502364769003e+00 7.512195696045149695e+00
3.880000000000000115e-01 2.766731487349702423e+00 7.654803123092296602e+00
3.890000000000000124e-01 2.805639127391157839e+00 7.871610913148217925e+00
3.900000000000000133e-01 2.749579336375335803e+00 7.560186527022231040e+00
3.910000000000000142e-01 2.782174831828072126e+00 7.740496794857562257e+00
3.920000000000000151e-01 2.806757340770110520e+00 7.877886769966901959e+00
3.930000000000000160e-01 2.763896794357201703e+00 7.639125489858016316e+00
3.940000000000000169e-01 2.763794283909673855e+00 7.638558843771786400e+00
3.950000000000000178e-01 2.746728085523046037e+00 7.544515175801098650e+00
3.960000000000000187e-01 2.711813677977264359e+00 7.353933424064578617e+00
3.970000000000000195e-01 2.698251977815989022e+00 7.280563735787896285e+00
3.980000000000000204e-01 2.732489731571461355e+00 7.466500133143477491e+00
3.990000000000000213e-01 2.692044548693775408e+00 7.247103852151872694e+00
4.000000000000000222e-01 2.796515888706248454e+00 7.820501115786498758e+00
4.010000000000000231e-01 2.823322764991369915e+00 7.971151435318514444e+00
4.020000000000000240e-01 2.717105001716156654e+00 7.382659590350955092e+00
4.030000000000000249e-01 2.743272893498748477e+00 7.525546168204996000e+00
4.040000000000000258e-01 2.753074359520078840e+00 7.579418429046891781e+00
4.050000000000000266e-01 2.773011126033514184e+00 7.689590705105658230e+00
4.060000000000000275e-01 2.709040968015769213e+00 7.338902966387816029e+00
4.070000000000000284e-01 2.719688947517482358e+00 7.396707971248751790e+00
4.080000000000000293e-01 2.779992901539255712e+00 7.728360532608649969e+00
4.090000000000000302e-01 2.763964803806060022e+00 7.639501436678671986e+00
4.100000000000000311e-01 2.781044719441447821e+00 7.734209731533160159e+00
4.110000000000000320e-01 2.811019706382906769e+00 7.901831789673043893e+00
4.120000000000000329e-01 2.792711158419846740e+00 7.799235614362721947e+00
4.130000000000000338e-01 2.876661539406719648e+00 8.275181612301837575e+00
4.140000000000000346e-01 2.874610995022151005e+00 8.263388372702241469e+00
4.150000000000000355e-01 2.820443842564652748e+00 7.954903469060862875e+00
4.160000000000000364e-01 2.905068830884689035e+00 8.439424912177733162e+00
4.169999999999999818e-01 2.856303425077491909e+00 8.158469256109411205e+00
4.179999999999999827e-01 2.835199846317147276e+00 8.038358168556776207e+00
4.189999999999999836e-01 2.797948116495205362e+00 7.828513662599067224e+00
4.199999999999999845e-01 2.726812655247496053e+00 7.435507256817899702e+00
4.209999999999999853e-01 2.664382701205038284e+00 7.098935178480655139e+00
4.219999999999999862e-01 2.569920777084508057e+00 6.604492800490642246e+00
4.229999999999999871e-01 2.593165380873482473e+00 6.724506692560713539e+00
4.239999999999999880e-01 2.543623357598533197e+00 6.470019785320835659e+00
4.249999999999999889e-01 2.489125504259536825e+00 6.195745775955292522e+00
4.259999999999999898e-01 2.431148078231434528e+00 5.910480978288396692e+00
4.269999999999999907e-01 2.390737776522262603e+00 5.715627116090611359e+00
4.279999999999999916e-01 2.343447089716985676e+00 5.491744262303009272e+00
4.289999999999999925e-01 2.226471313194587687e+00 4.957174508478431996e+00
4.299999999999999933e-01 2.149909296291981242e+00 4.622109982282682772e+00
4.309999999999999942e-01 2.059203483807403146e+00 4.240318987724545963e+00
4.319999999999999951e-01 2.064515975876151099e+00 4.262226214647856892e+00
4.329999999999999960e-01 1.983617250663718190e+00 3.934737397130688041e+00
4.339999999999999969e-01 1.985087327816692726e+00 3.940571699058418087e+00
4.349999999999999978e-01 1.967636617247418007e+00 3.871593857532861893e+00
4.359999999999999987e-01 1.970709869281838333e+00 3.883697388884840063e+00
4.369999999999999996e-01 1.985630476488599250e+00 3.942728389160341518e+00
4.380000000000000004e-01 1.926365851750978297e+00 3.710885394792272418e+00
4.390000000000000013e-01 1.877745566142327460e+00 3.525928411167170040e+00
4.400000000000000022e-01 1.825274004843178588e+00 3.331625192756255682e+00
4.410000000000000031e-01 1.804911709715624424e+00 3.257706279868578303e+00
4.420000000000000040e-01 1.796254641640691041e+00 3.226530737615727062e+00
4.430000000000000049e-01 1.798841293301071342e+00 3.235829998485070913e+00
4.440000000000000058e-01 1.813022894383741201e+00 3.287052015559598583e+00
4.450000000000000067e-01 1.769230739556284737e+00 3.130177409790877885e+00
4.460000000000000075e-01 1.839956039319685210e+00 3.385438226628982861e+00
4.470000000000000084e-01 1.894616065597120480e+00 3.589570036018712162e+00
4.480000000000000093e-01 1.929105144928901616e+00 3.721446660191158440e+00
4.490000000000000102e-01 1.986144669377154504e+00 3.944770647695285959e+00
4.500000000000000111e-01 2.002836254904458713e+00 4.011353063959718135e+00
4.510000000000000120e-01 2.106044595147644305e+00 4.435423836750604920e+00
4.520000000000000129e-01 2.083876396392460251e+00 4.342540835441626612e+00
4.530000000000000138e-01 2.187974474660122404e+00 4.787232301764237974e+00
4.540000000000000147e-01 2.207423103588985303e+00 4.872716758258427205e+00
4.550000000000000155e-01 2.216050815577423450e+00 4.910881217221364281e+00
4.560000000000000164e-01 2.282892475308457847e+00 5.211598053819977316e+00
4.570000000000000173e-01 2.259964270253890906e+00 5.107438502824201088e+00
4.580000000000000182e-01 2.263173135878595144e+00 5.121952642962553703e+00
4.590000000000000191e-01 2.300037588617516615e+00 5.290172909053480588e+00
4.600000000000000200e-01 2.281841778391840769e+00 5.206801901614437789e+00
4.610000000000000209e-01 2.255067343911570710e+00 5.085328725576386155e+00
4.620000000000000218e-01 2.272163440805186951e+00 5.162726701731665813e+00
4.630000000000000226e-01 2.347484309872081898e+00 5.510682585095604047e+00
4.640000000000000235e-01 2.339261368318922507e+00 5.472143749309317684e+00
4.650000000000000244e-01 2.362448506629561074e+00 5.581162946476243114e+00
4.660000000000000253e-01 2.465424908894159994e+00 6.078319981395776672e+00
4.670000000000000262e-01 2.438194680271390968e+00 5.944793298903710443e+00
4.680000000000000271e-01 2.435617872250266380e+00 5.932234419624915489e+00
4.690000000000000280e-01 2.494223868931227273e+00 6.221152708346259885e+00
4.700000000000000289e-01 2.464037383412027271e+00 6.071480226851988959e+00
4.710000000000000298e-01 2.524746181288573421e+00 6.374343279931234285e+00
4.720000000000000306e-01 2.515155430879753240e+00 6.326006841483916787e+00
4.730000000000000315e-01 2.525239871904225719e+00 6.376836410654870946e+00
4.740000000000000324e-01 2.533102532080255820e+00 6.416608438031403239e+00
4.750000000000000333e-01 2.533816764158717483e+00 6.420227394331752713e+00
4.760000000000000342e-01 2.523009470751231831e+00 6.365576789500411614e+00
4.770000000000000351e-01 2.595840834929876273e+00 6.738389640289436322e+00
4.780000000000000360e-01 2.477779621833587687e+00 6.139391854373797308e+00
4.790000000000000369e-01 2.532147296637785594e+00 6.411769931870044736e+00
4.799999999999999822e-01 2.501893682200974744e+00 6.259471997037151958e+00
4.809999999999999831e-01 2.360401785779853157e+00 5.571496590312719377e+00
4.819999999999999840e-01 2.447670987379043872e+00 5.991093262457103386e+00
4.829999999999999849e-01 2.356245610997808271e+00 5.551893379346435786e+00
4.839999999999999858e-01 2.325113915062874792e+00 5.406154718019009486e+00
4.849999999999999867e-01 2.262191984417459611e+00 5.117512574362604205e+00
4.859999999999999876e-01 2.177337659102617451e+00 4.740799281746466143e+00
4.869999999999999885e-01 2.149309550337542785e+00 4.619531543172169741e+00
4.879999999999999893e-01 2.121228574245247689e+00 4.499610664194526599e+00
4.889999999999999902e-01 2.163264031443445035e+00 4.679711269736946733e+00
4.899999999999999911e-01 2.157338765155535576e+00 4.654110547642810403e+00
4.909999999999999920e-01 2.138411345642011963e+00 4.572803083170479788e+00
4.919999999999999929e-01 2.153282942657453791e+00 4.636627431139543454e+00
4.929999999999999938e-01 2.120121971642364489e+00 4.494917174640707280e+00
4.939999999999999947e-01 2.165831491165620015e+00 4.690826048124693948e+00
4.949999999999999956e-01 2.169327815422223082e+00 4.705983170764555190e+00
4.959999999999999964e-01 2.206538689196196668e+00 4.868812986919670571e+00
4.969999999999999973e-01 2.197971640208210342e+00 4.831079331159570778e+00
4.979999999999999982e-01 2.183768610102736929e+00 4.768845342470039661e+00
4.989999999999999991e-01 2.145806758541723092e+00 4.604486645003337486e+00
5.000000000000000000e-01 2.100474107806062474e+00 4.411991477563673492e+00
