# time(ps)   RMSD(Ang)   MSD(Ang^2)
3.850000000000000089e-01 2.427398508705649327e+00 5.892263520066410187e+00
3.860000000000000098e-01 2.426825567184359933e+00 5.889482333539691084e+00
3.870000000000000107e-01 2.432278360449857679e+00 5.915978022712647721e+00
3.880000000000000115e-01 2.424595104603203044e+00 5.878661421265817033e+00
3.890000000000000124e-01 2.431998577347513901e+00 5.914617080220332390e+00
3.900000000000000133e-01 2.433012813376849603e+00 5.919551350055932026e+00
3.910000000000000142e-01 2.425883336736156082e+00 5.884909963454147075e+00
3.920000000000000151e-01 2.431226218405504014e+00 5.910860925062328519e+00
3.930000000000000160e-01 2.433194709001659906e+00 5.920436491913672938e+00
3.940000000000000169e-01 2.426539305616501441e+00 5.888093001701812490e+00
3.950000000000000178e-01 2.424194480744112479e+00 5.876718880470216178e+00
3.960000000000000187e-01 2.420149978832517590e+00 5.857125920043035450e+00
3.970000000000000195e-01 2.420914214192190439e+00 5.860825632477790315e+00
3.980000000000000204e-01 2.421429085129559233e+00 5.863318814311375249e+00
3.990000000000000213e-01 2.417330959963665649e+00 5.843488969998857030e+00
4.000000000000000222e-01 2.418579693485921389e+00 5.849527733742454494e+00
4.010000000000000231e-01 2.431093376357568836e+00 5.910215004569643327e+00
4.020000000000000240e-01 2.422854645339726609e+00 5.870224632444292823e+00
4.030000000000000249e-01 2.430877433081378491e+00 5.909165094664310836e+00
4.040000000000000258e-01 2.443030938792963180e+00 5.968400167899627462e+00
4.050000000000000266e-01 2.442470793649793137e+00 5.965663577832250652e+00
4.060000000000000275e-01 2.449304219128308979e+00 5.999091157839735011e+00
4.070000000000000284e-01 2.453861638507689236e+00 6.021436940939640436e+00
4.080000000000000293e-01 2.462279647716592912e+00 6.062821063559349355e+00
4.090000000000000302e-01 2.469638425997859432e+00 6.099113955165185175e+00
4.100000000000000311e-01 2.478241719078540850e+00 6.141682018181360725e+00
4.110000000000000320e-01 2.474672775186295581e+00 6.124005344248240945e+00
4.120000000000000329e-01 2.473248420607831566e+00 6.116957750039132335e+00
4.130000000000000338e-01 2.471246172525507490e+00 6.107057645221970255e+00
4.140000000000000346e-01 2.468842732693644848e+00 6.095184438774222890e+00
4.150000000000000355e-01 2.453993182746350143e+00 6.022082540965560504e+00
4.160000000000000364e-01 2.450844420107513244e+00 6.006638371572131874e+00
4.169999999999999818e-01 2.448105530578105871e+00 5.993220688847108235e+00
4.179999999999999827e-01 2.445449088712746022e+00 5.980221245485999759e+00
4.189999999999999836e-01 2.446750712413304107e+00 5.986589048695010185e+00
4.199999999999999845e-01 2.447827328364950539e+00 5.991858629490291577e+00
4.209999999999999853e-01 2.447160221624238297e+00 5.988593150299990953e+00
4.219999999999999862e-01 2.453721394387471388e+00 6.020748681274795899e+00
4.229999999999999871e-01 2.450519681032831354e+00 6.005046707129248595e+00
4.239999999999999880e-01 2.433947280132835900e+00 5.924099362466029639e+00
4.249999999999999889e-01 2.438248457301014138e+00 5.945055539530774702e+00
4.259999999999999898e-01 2.441191520844297802e+00 5.959416041442095135e+00
4.269999999999999907e-01 2.425708041325869146e+00 5.884059501752984644e+00
4.279999999999999916e-01 2.410212567261805106e+00 5.809124619386740740e+00
4.289999999999999925e-01 2.412407950138935053e+00 5.819712117893538483e+00
4.299999999999999933e-01 2.404561446611939601e+00 5.781915750532504283e+00
4.309999999999999942e-01 2.398745468588864949e+00 5.753979823075614064e+00
4.319999999999999951e-01 2.394345518101415937e+00 5.732890460052336934e+00
4.329999999999999960e-01 2.400517683420722914e+00 5.762485148415594338e+00
4.339999999999999969e-01 2.405431689990479072e+00 5.786101615210452742e+00
4.349999999999999978e-01 2.407044432417102531e+00 5.793862899630170205e+00
4.359999999999999987e-01 2.406005557780202864e+00 5.788862744069225741e+00
4.369999999999999996e-01 2.408902065027006767e+00 5.802809158891378161e+00
4.380000000000000004e-01 2.413334077660828747e+00 5.824181370399042379e+00
4.390000000000000013e-01 2.419570602269207615e+00 5.854321899365375614e+00
4.400000000000000022e-01 2.428313820252095745e+00 5.896708009627328551e+00
4.410000000000000031e-01 2.434497405069588893e+00 5.926777615290561130e+00
4.420000000000000040e-01 2.455009753567485298e+00 6.027072890111485393e+00
4.430000000000000049e-01 2.449941470032009239e+00 6.002213206582602822e+00
4.440000000000000058e-01 2.459276005488747252e+00 6.048038471172688446e+00
4.450000000000000067e-01 2.463778421028511190e+00 6.070204107925744275e+00
4.460000000000000075e-01 2.468676761572025313e+00 6.094364953125743334e+00
4.470000000000000084e-01 2.467157916440299914e+00 6.086868184654042224e+00
4.480000000000000093e-01 2.467342081351204364e+00 6.087776946406492584e+00
4.490000000000000102e-01 2.472515934342792931e+00 6.113335045579014526e+00
4.500000000000000111e-01 2.457347172732319951e+00 6.038555127335526684e+00
4.510000000000000120e-01 2.459544043955795622e+00 6.049356904158428527e+00
4.520000000000000129e-01 2.454154118720473399e+00 6.022872438432663955e+00
4.530000000000000138e-01 2.450628730325180360e+00 6.005581173895205183e+00
4.540000000000000147e-01 2.463077735332452445e+00 6.066751930290442019e+00
4.550000000000000155e-01 2.470068807404645295e+00 6.101239913313406760e+00
4.560000000000000164e-01 2.461096079759942157e+00 6.056993913809756158e+00
4.570000000000000173e-01 2.463862366845634977e+00 6.070617762758173441e+00
4.580000000000000182e-01 2.473589990615269407e+00 6.118647441672048437e+00
4.590000000000000191e-01 2.475471397160884379e+00 6.127958638161661753e+00
4.600000000000000200e-01 2.472194381418090003e+00 6.111745059515173217e+00
4.610000000000000209e-01 2.479904402045889800e+00 6.149925843286581539e+00
4.620000000000000218e-01 2.491768308602840598e+00 6.208909303757462084e+00
4.630000000000000226e-01 2.502297504067084510e+00 6.261492798860361475e+00
4.640000000000000235e-01 2.504626607692023388e+00 6.273154443958851800e+00
4.650000000000000244e-01 2.516045173603197238e+00 6.330483315611943773e+00
4.660000000000000253e-01 2.522628596845084559e+00 6.363655037620599586e+00
4.670000000000000262e-01 2.528294826221159308e+00 6.392274728296682973e+00
4.680000000000000271e-01 2.535890822321008820e+00 6.430742262731921954e+00
4.690000000000000280e-01 2.534692229778567896e+00 6.424664699699847326e+00
4.700000000000000289e-01 2.538177640697886428e+00 6.442345735738689072e+00
4.710000000000000298e-01 2.542657853279377544e+00 6.465108958843293507e+00
4.720000000000000306e-01 2.536652873185591073e+00 6.434607799040715115e+00
4.730000000000000315e-01 2.536618180567193015e+00 6.434431793984016323e+00
4.740000000000000324e-01 2.530492781020015070e+00 6.403393714794410663e+00
4.750000000000000333e-01 2.550846699837757470e+00 6.506818886073177488e+00
4.760000000000000342e-01 2.544168745467124459e+00 6.472794605411761104e+00
4.770000000000000351e-01 2.553182694705423472e+00 6.518741872543247773e+00
4.780000000000000360e-01 2.568119646337590378e+00 6.595238517905110953e+00
4.790000000000000369e-01 2.573124607635072447e+00 6.620970246417145155e+00
4.799999999999999822e-01 2.577902439544630386e+00 6.645580987810156159e+00
4.809999999999999831e-01 2.582874795745798480e+00 6.671242210498900427e+00
4.819999999999999840e-01 2.592075984296129842e+00 6.718857908364750386e+00
4.829999999999999849e-01 2.601085891573032161e+00 6.765647815340276594e+00
4.839999999999999858e-01 2.603872399391528258e+00 6.780151472312994976e+00
4.849999999999999867e-01 2.605525922080996093e+00 6.788765330636024942e+00
4.859999999999999876e-01 2.619497610094601026e+00 6.861767729291326390e+00
4.869999999999999885e-01 2.612914049876314149e+00 6.827319832041042424e+00
4.879999999999999893e-01 2.615971711093989072e+00 6.843307993244013510e+00
4.889999999999999902e-01 2.622052958227615971e+00 6.875161715750192748e+00
4.899999999999999911e-01 2.627896943854896250e+00 6.905842347521902624e+00
4.909999999999999920e-01 2.628961599431896889e+00 6.911439091287517655e+00
4.919999999999999929e-01 2.629480567144372394e+00 6.914168052989889901e+00
4.929999999999999938e-01 2.639062009362282080e+00 6.964648289259285363e+00
4.939999999999999947e-01 2.647140481938413448e+00 7.007352731117136635e+00
4.949999999999999956e-01 2.661405195624042097e+00 7.083077615294645746e+00
4.959999999999999964e-01 2.677671064599838502e+00 7.169922330195231730e+00
4.969999999999999973e-01 2.682360528130397270e+00 7.195058002871983049e+00
4.979999999999999982e-01 2.696015563397574866e+00 7.268499918081944067e+00
4.989999999999999991e-01 2.705511211971469709e+00 7.319790918103330490e+00
5.000000000000000000e-01 2.718121306170850904e+00 7.388183435059932691e+00
